"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000289985.1",17.965807281223,1.89894309768869,0.275221644900188,1.4352375970238e-12,3.70082815838805e-12
"ENSG00000065615.14",459.361900445917,-0.769139256932457,0.109151730565834,1.44213843581307e-12,3.71821862668219e-12
"ENSG00000142920.18",65.3187659822457,0.984296058107315,0.141208931067115,1.44662256808559e-12,3.72937508027795e-12
"ENSG00000101132.10",717.109550435125,1.1242834888065,0.161663807036906,1.4603574000178e-12,3.7643747132432e-12
"ENSG00000126870.16",316.07759210709,0.911212248850825,0.130159143621564,1.46087205168196e-12,3.76529268578386e-12
"ENSG00000109625.19",11.2444977522784,4.77997371513838,0.97703811619107,1.46998921840469e-12,3.78838041735349e-12
"ENSG00000100804.19",2421.64585025977,-1.15445017921323,0.165223846723509,1.47338700973472e-12,3.79672505893558e-12
"ENSG00000163840.10",1386.30246256075,-0.71262347983001,0.10122998578995,1.47411001425205e-12,3.79817606297466e-12
"ENSG00000236383.9",44.0822516216511,2.63788011459045,0.389798178264815,1.47697021668944e-12,3.80513283616345e-12
"ENSG00000213995.12",816.957409508822,-0.755575628294956,0.107780732094559,1.47999681385621e-12,3.81251673816691e-12
"ENSG00000175564.13",25.9960205076775,2.74478232494161,0.407445055187087,1.48093398507797e-12,3.81451719765611e-12
"ENSG00000172046.21",939.81731373082,-0.583515940047301,0.0827990936349614,1.51880068616071e-12,3.91162818228183e-12
"ENSG00000168439.17",5098.9863705978,0.687256659794497,0.0975208059049419,1.52200764534588e-12,3.91946260269002e-12
"ENSG00000189292.17",5.95682841077229,-3.92357007403545,0.578664958139936,1.5348689673607e-12,3.95215447135559e-12
"ENSG00000231940.1",11.415021349548,3.7463795413998,0.556492209328313,1.53660677765649e-12,3.95620027925412e-12
"ENSG00000097007.20",1350.01631776612,0.669681974244206,0.0951915225468215,1.5478196758612e-12,3.98463745083237e-12
"ENSG00000138101.20",167.715684443263,-0.942427918730903,0.134322492022025,1.54854022879629e-12,3.98606036351367e-12
"ENSG00000101138.12",791.126529892853,0.646018526809821,0.0914935045533793,1.55148971901488e-12,3.99321980020832e-12
"ENSG00000160602.14",163.724213633525,1.1033699082118,0.158583253297027,1.57886683038071e-12,4.0632426144081e-12
"ENSG00000057608.17",5529.896706292,-0.847432359980869,0.12126925962958,1.59265593654396e-12,4.09828506488142e-12
"ENSG00000258088.1",4.83520540613785,4.49538266576456,0.701437691190081,1.5980249188382e-12,4.11165527541178e-12
"ENSG00000260751.2",27.6832069139662,1.51955538735082,0.219401482118474,1.60511390715833e-12,4.12944761795034e-12
"ENSG00000183049.14",301.37175035916,-1.58194938531283,0.229985685370693,1.616225518326e-12,4.15758391484467e-12
"ENSG00000163915.7",2.94177189012438,5.56621175921028,1.27269699578032,1.62868888076574e-12,4.18919099058556e-12
"ENSG00000105404.11",829.209072086166,-1.06045132210939,0.152096514957672,1.63980158039288e-12,4.21731752419181e-12
"ENSG00000175826.12",1415.71024751161,0.605691948126528,0.0862152513725369,1.64385069533339e-12,4.22727348038798e-12
"ENSG00000227477.2",12.8853881352284,-2.00801569655312,0.292294109844461,1.64506210811632e-12,4.22993072749495e-12
"ENSG00000274383.1",33.9961135362117,3.10668883660201,0.462846556979066,1.64997128800064e-12,4.24209439936169e-12
"ENSG00000132623.16",306.30009909755,-0.879886462110273,0.125594637483105,1.65428221800748e-12,4.25271749755339e-12
"ENSG00000115415.21",2348.80326507138,-1.14271438598701,0.16434874259631,1.65798968663179e-12,4.26178712631944e-12
"ENSG00000125895.6",24.349708916114,1.70086936222871,0.24831409896556,1.66020153560577e-12,4.26701078586438e-12
"ENSG00000157483.9",1140.51975657592,-0.95279916951296,0.136330259699256,1.68316368673627e-12,4.32555948102933e-12
"ENSG00000105778.20",1571.04282231269,0.543289674977282,0.077139178009632,1.69801191826784e-12,4.36324581529583e-12
"ENSG00000246174.10",27.8497420984023,-1.26158314370676,0.181784331583486,1.70447582711657e-12,4.37938180115162e-12
"ENSG00000255650.6",43.780564072033,1.93775071748946,0.281581944097597,1.71113249883287e-12,4.39600951647155e-12
"ENSG00000168807.17",793.75128259041,-0.673659718203782,0.0958788339506014,1.71801217845934e-12,4.41320649476397e-12
"ENSG00000108557.20",665.877822019294,0.942435399701138,0.134854831367703,1.71979070662524e-12,4.41729740164984e-12
"ENSG00000141086.18",28.9293501991125,1.90106182098339,0.278978830259633,1.72804595915851e-12,4.43802114792103e-12
"ENSG00000132185.18",12.1892474747095,-5.66625312274414,0.845744239750074,1.7369930602228e-12,4.46051704761075e-12
"ENSG00000119446.14",598.57840504664,-0.730717159763453,0.104061246293864,1.7505531479671e-12,4.49485273701261e-12
"ENSG00000135454.14",78.1251886177878,-1.42212498412734,0.206136009670424,1.75164723542731e-12,4.49717581760177e-12
"ENSG00000258837.1",3.83135027420962,4.69482104626585,0.870300249440361,1.75281277750985e-12,4.4996818286464e-12
"ENSG00000280138.1",254.857615892078,1.12650959386086,0.162006220053667,1.75358469204969e-12,4.50117691785067e-12
"ENSG00000149925.22",11599.0045196252,0.723990023213412,0.103240273499657,1.77338960977288e-12,4.55152113915232e-12
"ENSG00000167967.16",750.948910331862,1.31803944800745,0.190715909139598,1.77452786267515e-12,4.55395043397056e-12
"ENSG00000205531.14",3342.575268939,0.341442841200343,0.0484047619768864,1.784688464785e-12,4.57953065331768e-12
"ENSG00000169627.9",214.400610788212,1.56672693392758,0.227747102982399,1.79570610400024e-12,4.607304275263e-12
"ENSG00000261379.1",13.1219522951365,-5.58956377929908,1.29117508683799,1.80179036987352e-12,4.62241554059906e-12
"ENSG00000198301.12",1192.85461180197,-0.563964016452131,0.0802462732874516,1.80506637549355e-12,4.63031984926529e-12
"ENSG00000110801.14",836.949339930709,-0.93558970850327,0.133972317664555,1.81414932563812e-12,4.65311669905301e-12
"ENSG00000151461.20",780.229775616113,-0.577876286582063,0.0825840670099477,1.84212045109893e-12,4.72434972832855e-12
"ENSG00000087301.9",133.528138832083,1.0856969166741,0.156111502779344,1.85113242558144e-12,4.74694949686729e-12
"ENSG00000136108.15",1831.43841861353,1.11923461338055,0.161376966129327,1.85319085748462e-12,4.75171500120017e-12
"ENSG00000232629.9",2.33268207673738,7.22582113865541,2.48677667886112,1.85849487201281e-12,4.76480048631003e-12
"ENSG00000115459.18",212.079421648578,-0.797153594610443,0.114427567493467,1.86026569475926e-12,4.76882574379139e-12
"ENSG00000132300.19",2275.60563889671,0.43700731360437,0.0621948972923531,1.86986737534159e-12,4.79292251583618e-12
"ENSG00000167065.14",87.0523519685922,1.01455145854707,0.14548184830073,1.87086366955955e-12,4.79495878015634e-12
"ENSG00000204227.5",609.556180273946,-0.749599836361678,0.107137728840041,1.90564725089143e-12,4.8835809080624e-12
"ENSG00000137571.11",27.6531337323968,-1.44617818813949,0.209383994078284,1.91409445464371e-12,4.90469925474622e-12
"ENSG00000129657.16",1220.5748565403,0.673371687562606,0.0960721224182159,1.91712048093117e-12,4.9119232516285e-12
"ENSG00000243749.2",267.144316366981,-0.941086730331375,0.134901108459394,1.93102535495392e-12,4.94701577019853e-12
"ENSG00000137218.10",62.0635043642216,1.16419558855027,0.167989672907688,1.93552467579933e-12,4.95800761161667e-12
"ENSG00000250641.1",6.55404931751675,7.30479059492132,2.36895690721768,1.94361168417448e-12,4.97818625157209e-12
"ENSG00000166337.11",1237.95347538067,0.865546786436845,0.1240696908661,1.95568882282777e-12,5.00857938656269e-12
"ENSG00000274372.5",8.95239896858827,3.57903175846061,0.534932042340105,1.95804595933864e-12,5.01407542644227e-12
"ENSG00000271698.1",12.148070088311,2.61453242209031,0.386940480493532,1.9702207646841e-12,5.04470821280854e-12
"ENSG00000228549.5",7.60827978846654,-2.52908371561945,0.371557156679392,1.9734649756828e-12,5.05247026381827e-12
"ENSG00000104903.5",19.2614619651144,-2.02183980764807,0.294499205835524,1.97967830033445e-12,5.06783135495189e-12
"ENSG00000275576.1",8.93747752163297,3.1774098358993,0.472425979121915,1.98028281782019e-12,5.06883254726236e-12
"ENSG00000235545.1",3.74802621166889,-3.50007692812799,0.516008489214376,1.98922002697144e-12,5.09116000653003e-12
"ENSG00000164048.14",243.231801309283,0.656603166769573,0.0939527137653031,2.00401966738932e-12,5.12848519773342e-12
"ENSG00000188315.8",177.859340964752,1.38211662402575,0.200867785672005,2.01702974266076e-12,5.16122316504372e-12
"ENSG00000123815.13",367.029883293849,-0.624693237182833,0.0891602356646655,2.05231599146347e-12,5.25094873567261e-12
"ENSG00000116489.13",4146.40263292527,-0.512440076176355,0.0730976767465775,2.05438076915825e-12,5.2556654080437e-12
"ENSG00000163319.11",872.16510767602,-0.815066132744821,0.116764622927707,2.06258019163821e-12,5.27607346597729e-12
"ENSG00000139537.11",18.4669904759871,1.58551444795749,0.23051393302435,2.06343560321904e-12,5.27769319535381e-12
"ENSG00000184840.12",2797.41802921257,-0.745576048680746,0.106712619974355,2.06444758936398e-12,5.27971300688963e-12
"ENSG00000173991.6",6.41318866420262,2.63314313232699,0.388656606160216,2.10924390678719e-12,5.39369638566996e-12
"ENSG00000254533.1",1.86497093160657,6.12815749366986,1.35319608424937,2.12691350709849e-12,5.43829504867007e-12
"ENSG00000084676.16",487.247630967754,-1.20768832314805,0.174039440131485,2.13997563033371e-12,5.47110454209428e-12
"ENSG00000253877.6",93.3201759134497,1.18390839514749,0.17161601038817,2.1606891662213e-12,5.52346662220666e-12
"ENSG00000060982.15",9.43134524181889,-2.03081747841611,0.300880859131869,2.18911464712976e-12,5.59552970124612e-12
"ENSG00000105497.8",116.172306752018,-0.648559273152929,0.0928432542073623,2.20055224082309e-12,5.62415971933599e-12
"ENSG00000182796.16",322.326895092078,1.26782134305792,0.18391345946024,2.21153979606551e-12,5.65163349433526e-12
"ENSG00000060749.17",1077.22592362153,0.828875006644185,0.118906800338318,2.21209941397438e-12,5.65245542563804e-12
"ENSG00000281468.1",11.9847739782922,-1.96051080081018,0.289403317472849,2.21394561545911e-12,5.65656436238912e-12
"ENSG00000289579.1",33.2288398782806,2.05845757111524,0.302383636838787,2.21888991528451e-12,5.66858711174815e-12
"ENSG00000258602.2",4.60527171263272,-5.80594555138148,1.09834824758601,2.22574105913994e-12,5.68547815612311e-12
"ENSG00000176383.9",49.1338110919928,1.85653393064261,0.273096980618004,2.2291565528697e-12,5.69359041694895e-12
"ENSG00000204439.4",336.52431621027,-0.539533693921291,0.0773197968677227,2.23116656095264e-12,5.69811150421356e-12
"ENSG00000236829.9",12.1065725245166,1.63362695106913,0.238214180346834,2.23982673587415e-12,5.71961346132103e-12
"ENSG00000117475.14",466.230494976604,-1.0001525484191,0.144034901004701,2.25793867006523e-12,5.76524417896359e-12
"ENSG00000198788.9",10.7649873235089,5.06310350313308,0.913264857800256,2.26443361752613e-12,5.78120636889854e-12
"ENSG00000279672.2",44.8468281162423,1.00317577462403,0.144473506771296,2.27755257764789e-12,5.81407472825829e-12
"ENSG00000175175.6",12.4544107998251,-2.85860323911579,0.432303638294436,2.29920638355556e-12,5.86872120535497e-12
"ENSG00000277737.3",1.96144402434924,-8.31818591096538,2.79664836802355,2.30188401566931e-12,5.87492448486588e-12
"ENSG00000116670.16",815.570371743136,-0.836464662616522,0.120178967463015,2.31150244246113e-12,5.89883899332698e-12
"ENSG00000135686.13",564.947125964067,-0.490324891452866,0.0709504628909476,2.31284491671666e-12,5.90163081402420e-12
"ENSG00000260236.2",24.9076536688639,1.45051149214515,0.212026543578547,2.32945984132576e-12,5.9433881932891e-12
"ENSG00000178996.14",358.509770081728,-0.828452391601962,0.118888306961892,2.34877210238474e-12,5.99201785217399e-12
"ENSG00000288873.2",89.8372650897534,1.49584601832694,0.219002484580754,2.35986183558325e-12,6.01966259874748e-12
"ENSG00000136930.13",4410.01146348722,-0.841412909343724,0.121368098708526,2.37305819089674e-12,6.05267451589222e-12
"ENSG00000100490.10",180.065606249377,0.876403146329487,0.125645116849702,2.37568774960873e-12,6.05873077858444e-12
"ENSG00000131067.17",79.9759943276645,-1.02124044246198,0.147320376469639,2.38216349581572e-12,6.07459364280859e-12
"ENSG00000205517.13",335.047950331484,1.70722822561278,0.250375229742495,2.3828712752375e-12,6.07574617908382e-12
"ENSG00000272518.1",30.0078313498649,-0.904075028096336,0.130402575963545,2.38534728457502e-12,6.08140654314526e-12
"ENSG00000225506.2",5.27219571468854,2.91727491900654,0.428384335044747,2.39063376144032e-12,6.09423016721788e-12
"ENSG00000170515.14",8836.50141708874,0.71185126819218,0.102969447362021,2.40695418756401e-12,6.13517588633107e-12
"ENSG00000225269.3",5.3940942853162,2.08747824724532,0.305620350889579,2.40799941514002e-12,6.13718146893343e-12
"ENSG00000251226.2",2.29862786308278,-5.10410132369919,0.923753972792232,2.41850198651585e-12,6.16328762679591e-12
"ENSG00000233276.9",4953.30431781271,-1.33440383545212,0.194212467499573,2.42111307881231e-12,6.16927976986066e-12
"ENSG00000290092.1",13.9165802406957,3.31889245082753,0.492033075533775,2.42804191760216e-12,6.18627157101147e-12
"ENSG00000265055.2",12.7538457460846,2.24704696800759,0.330832818982197,2.44172747558575e-12,6.22047294568671e-12
"ENSG00000196151.11",101.61040400866,0.784446185994018,0.113087337890945,2.44986674395388e-12,6.24053893561226e-12
"ENSG00000198670.13",2.89844476563102,-4.80164250262651,0.777740799840355,2.47936803491884e-12,6.31501020883188e-12
"ENSG00000177112.9",2.6923027099371,5.08915408067599,1.0177416165488,2.52078935817405e-12,6.41982286575078e-12
"ENSG00000228639.8",2.08564608736147,7.42166284324531,2.45345605286927,2.56510487722209e-12,6.53198305338285e-12
"ENSG00000159685.11",288.310752147128,1.80421980057198,0.267247936749804,2.58695739962034e-12,6.58692379914051e-12
"ENSG00000166411.14",1666.11905458395,0.502953585081877,0.0720513726966987,2.61013332345541e-12,6.64522205653226e-12
"ENSG00000179632.10",1209.73482126222,0.659985056969367,0.0946077681424162,2.61614146636004e-12,6.65980449812619e-12
"ENSG00000281641.3",5.29311818429019,3.42472343656506,0.506247578309617,2.62062440773414e-12,6.67050158697821e-12
"ENSG00000204110.7",8.35027869463452,3.08447202869709,0.458388778732611,2.62850378220688e-12,6.68984069129827e-12
"ENSG00000239893.3",3.00252139241495,8.97948715194877,2.90898924025435,2.65136112904758e-12,6.74729220786554e-12
"ENSG00000290829.1",34.4495286064499,2.05188271303053,0.300966592617701,2.65870965147656e-12,6.76526815215555e-12
"ENSG00000251369.10",80.2977938994429,1.13239930301839,0.164136045070715,2.71630542020834e-12,6.91108409591518e-12
"ENSG00000233569.2",4.31221850887882,-2.50269512760878,0.368836458957531,2.72003347553291e-12,6.91982809312147e-12
"ENSG00000225127.4",17.9770399218496,5.21190705068732,1.24951210176677,2.72820307324859e-12,6.93986839378036e-12
"ENSG00000269293.5",32.5990612392955,-1.17906432362435,0.172408600662746,2.75634545898524e-12,7.0107047543755e-12
"ENSG00000095752.7",58.7474799406705,2.79030665045585,0.417308260777432,2.77117612435115e-12,7.04767149903247e-12
"ENSG00000236283.5",4.68025638132042,-3.81681984791807,0.6011468500025,2.77440390725965e-12,7.05512496802182e-12
"ENSG00000162385.11",890.892476804543,0.955522093652161,0.1381701167287,2.77611922607090e-12,7.05873115709347e-12
"ENSG00000109265.15",156.619613413993,1.83039978014094,0.267941148385811,2.78603180239427e-12,7.08317719317772e-12
"ENSG00000065054.14",1089.16609785774,-0.90875881577714,0.131319807079178,2.78857282433316e-12,7.08887864184275e-12
"ENSG00000186714.13",2.71456147387761,-4.40724387549569,0.724954905499255,2.83151856165696e-12,7.19728139532475e-12
"ENSG00000291060.1",280.964879576672,1.28591491303355,0.187405304347618,2.83279326668708e-12,7.1997509766811e-12
"ENSG00000114353.17",3422.0160558649,-0.476472885441989,0.0683822237238918,2.83583089978875e-12,7.20670016059092e-12
"ENSG00000279821.1",43.7062275843395,1.59135752948867,0.233931348916945,2.85185702215509e-12,7.24665198814653e-12
"ENSG00000132016.12",125.166901583762,1.29995075531197,0.188988639073359,2.87140468665063e-12,7.29554265218646e-12
"ENSG00000151465.14",2019.53350361904,-0.63974027492221,0.0920882336448692,2.87705139637844e-12,7.30910768161132e-12
"ENSG00000214999.3",20.1100917395497,3.43269949667983,0.503181467704355,2.88275119548397e-12,7.32280466780104e-12
"ENSG00000106631.8",3.22662180783752,-6.91779945518742,1.43283551936586,2.89215076263462e-12,7.34589592164848e-12
"ENSG00000176732.7",13.5116003420901,1.7849095461174,0.262735412556881,2.90514030337902e-12,7.37809958784807e-12
"ENSG00000241322.11",120.266731307476,1.64684583919375,0.243067254483445,2.92093758117189e-12,7.41742633277168e-12
"ENSG00000124635.9",53.4004615888917,-2.69457149574437,0.40060020823169,2.95615291416443e-12,7.50604958994221e-12
"ENSG00000279885.1",1.94249899277471,-6.20746875631728,1.35771105150602,2.97360565779838e-12,7.54955723980432e-12
"ENSG00000280035.1",2.72074216096536,5.60418880314342,1.28592044396718,3.0071196594295e-12,7.6338284556552e-12
"ENSG00000240849.11",687.319024284253,-0.524262478656277,0.075527111596723,3.03927048206078e-12,7.71462148332003e-12
"ENSG00000253507.6",3.32658502905846,4.38486469971341,0.836049319185638,3.07405980384886e-12,7.8020938663405e-12
"ENSG00000099869.8",2.93342929552754,-5.37582040061126,1.27415773121712,3.08064406420649e-12,7.81796956608274e-12
"ENSG00000160013.9",6.45047987135503,4.53067273868362,0.853652446463841,3.08842385066031e-12,7.83687552105053e-12
"ENSG00000184058.16",36.5291747102833,4.33845343871375,0.829776120688115,3.09814533142149e-12,7.86070395968292e-12
"ENSG00000248740.8",10.4913901372566,-1.75505185637956,0.259985693211182,3.11707456066174e-12,7.90788697823938e-12
"ENSG00000263647.1",9.82517560495617,4.22034689307967,0.636755067558119,3.1177204490902e-12,7.90868080597471e-12
"ENSG00000290681.1",3.14506122775439,8.7456041357475,2.67154691136372,3.16155161972842e-12,8.01901030757899e-12
"ENSG00000204619.8",932.042628314531,-0.560553983558379,0.0807618041493422,3.1894626300427e-12,8.08894040855783e-12
"ENSG00000186523.15",134.818441491381,0.955682822206305,0.138851328170844,3.19229212320518e-12,8.09525199853151e-12
"ENSG00000228291.1",2.97072521997122,-3.60765401326471,0.539481051540891,3.20429311344594e-12,8.12481752294807e-12
"ENSG00000197782.15",263.809392612084,-0.563048865546177,0.0810799954318961,3.21590256015128e-12,8.15338404207439e-12
"ENSG00000283312.1",5.45407650918898,2.97055461233323,0.445094730250155,3.3097478997482e-12,8.39041758639336e-12
"ENSG00000235016.1",53.5959886987042,-1.31094063535555,0.191057597306554,3.32316423126085e-12,8.42352973923974e-12
"ENSG00000096696.16",6231.26293835486,-0.93378042896548,0.135447403690016,3.3292338718974e-12,8.43801447993119e-12
"ENSG00000174007.9",80.7236331295998,0.923669424234863,0.133553553596217,3.38443605491464e-12,8.57701032226607e-12
"ENSG00000124688.14",359.853290253086,-0.817289555474054,0.118150218187137,3.39388481594027e-12,8.60003822291661e-12
"ENSG00000272077.1",37.9288149200981,1.3106868037192,0.191873826894347,3.44413048672118e-12,8.72642875934657e-12
"ENSG00000033327.13",205.292775874633,-1.06213238547088,0.154595394401337,3.45117289086553e-12,8.74333944863437e-12
"ENSG00000160182.3",2.82520743508027,4.93447181491662,0.84988786346422,3.49758078341395e-12,8.85996599689258e-12
"ENSG00000267561.2",3.58693864334733,-5.5941174099408,0.988210674144454,3.52996351355066e-12,8.94104334119034e-12
"ENSG00000143398.20",1441.69802483411,-0.618270622108479,0.0892106934760722,3.53121790031226e-12,8.94326683198085e-12
"ENSG00000284906.3",120.466247831122,4.11013587368618,0.6269014158321,3.57268203413258e-12,9.0473153846554e-12
"ENSG00000167136.7",411.415316947922,-1.02516864470576,0.149204689899514,3.58040992100489e-12,9.06591855370864e-12
"ENSG00000010626.15",91.0864165130091,1.07389448764099,0.156737075286978,3.69865322103167e-12,9.36432284966668e-12
"ENSG00000154429.11",327.804758634766,0.840694539577459,0.121892764172464,3.72857705176714e-12,9.43907840082299e-12
"ENSG00000113649.14",2122.50415737215,0.852541063392141,0.123776347743975,3.73484906336513e-12,9.45394864158426e-12
"ENSG00000156052.11",878.982912425076,-1.0324901381465,0.150677503864531,3.76182911892149e-12,9.52122798417564e-12
"ENSG00000235531.11",3.62547756366443,-9.30784039992826,2.96712100628279,3.80628331023624e-12,9.63271549295907e-12
"ENSG00000226706.1",12.7029749554708,2.0490000755626,0.306748300598201,3.86561094405194e-12,9.78181605925608e-12
"ENSG00000168497.5",3.34889259598338,3.38339999599432,0.500332230660153,3.86996164408981e-12,9.79178214645544e-12
"ENSG00000169031.21",14.7091574640126,-3.20606014470665,0.484713237399221,3.87532164822445e-12,9.80429958105868e-12
"ENSG00000000938.13",3.50450138943047,2.73955957190627,0.409936067812683,3.92855486227897e-12,9.9379174069643e-12
"ENSG00000121481.11",337.129765084449,0.685391536106947,0.099267613132231,3.98443133147936e-12,1.00781926042563e-11
"ENSG00000277247.1",2.30271903962844,8.38019412384837,2.71954293754497,4.0146470834286e-12,1.01535388008213e-11
"ENSG00000165688.14",2225.37258181275,0.494878482377097,0.0715248681032403,4.02125318540454e-12,1.01691635867273e-11
"ENSG00000269951.1",32.5541507001246,1.5478341694216,0.229365966501266,4.06931214973804e-12,1.02896021365302e-11
"ENSG00000135747.11",16.1404978937536,1.37490724666325,0.202202392970411,4.07242603307396e-12,1.02963796797466e-11
"ENSG00000126500.4",18.1011600237402,1.65363927941396,0.2446323693975,4.08140645817009e-12,1.03179866724851e-11
"ENSG00000179832.18",672.925306126832,0.89470597906445,0.130396031616633,4.08796132466203e-12,1.03334577928957e-11
"ENSG00000241404.7",106.837104776513,1.82994999648433,0.27270799568115,4.1049308686582e-12,1.03752488093542e-11
"ENSG00000257138.1",1.87506304703783,7.9205456094796,2.61528656659985,4.2487987236637e-12,1.07377333992058e-11
"ENSG00000187545.5",2.86519774554226,-8.93101845816927,2.90423925471313,4.28955456332989e-12,1.08395797886635e-11
"ENSG00000271833.1",14.0394856615599,2.18320323710582,0.328351360871584,4.29485912006208e-12,1.0851829676659e-11
"ENSG00000246366.7",8.52496516760629,-1.87913838060611,0.281025404011144,4.35695057656041e-12,1.10075452764478e-11
"ENSG00000188747.9",108.830286772837,1.66229439726558,0.247087878073963,4.36222966796494e-12,1.10197103641603e-11
"ENSG00000099308.13",335.781973381258,-1.02801679810464,0.150756314429572,4.49809906507779e-12,1.13617303939873e-11
"ENSG00000102007.11",3363.79991517027,0.79006821027264,0.114854375816775,4.5056964161248e-12,1.13797102912995e-11
"ENSG00000174780.17",2612.47642591637,-0.867252354070002,0.126824352727036,4.51537125235726e-12,1.14029327607376e-11
"ENSG00000286489.1",2.5206469684541,4.14932238751507,0.662355502342884,4.52484298696074e-12,1.14256374424096e-11
"ENSG00000291171.1",385.185142585298,1.05893766314684,0.155067534278282,4.53929348202709e-12,1.14609077805491e-11
"ENSG00000142669.15",1924.52096259449,1.17529718065177,0.17245644394771,4.54742674643847e-12,1.1480222433531e-11
"ENSG00000287091.1",6.57204400725071,-2.08719504490473,0.309343880802724,4.57224748324291e-12,1.15416569215116e-11
"ENSG00000128928.10",1299.88065129256,-0.38045941152829,0.0551794424639879,4.5826170732462e-12,1.15666034119735e-11
"ENSG00000159792.10",310.608269539023,-1.07059443951657,0.156786253086675,4.63295790800064e-12,1.16924219820341e-11
"ENSG00000162972.11",482.724806135482,-0.947116448872321,0.138256596736201,4.64493342137662e-12,1.17213996696893e-11
"ENSG00000133863.9",36.3876110083177,-6.88345317932619,2.55344818265428,4.64551546798006e-12,1.17216230617226e-11
"ENSG00000080298.16",106.094155979006,1.58486118555306,0.235339785152226,4.7153424050344e-12,1.1896547425321e-11
"ENSG00000154001.14",1103.06354831158,-0.64832361851869,0.0943003594550176,4.73626218979114e-12,1.19480577025735e-11
"ENSG00000103528.17",103.845401608301,0.665628990435031,0.0967101534403309,4.74852179291712e-12,1.19777125216201e-11
"ENSG00000163623.10",5.48626524801468,6.85371001187148,2.41231550695762,4.81793259384881e-12,1.21515044108e-11
"ENSG00000236347.1",3.73829101796494,6.85098693354698,2.41836096197614,4.85004612628665e-12,1.22312004189249e-11
"ENSG00000133111.4",126.375312776503,0.921710990454491,0.134514055661752,4.88585501659974e-12,1.23201977385349e-11
"ENSG00000274002.1",2.70503453422288,-4.63757116419718,0.76853781328636,4.91421374630256e-12,1.23903917928272e-11
"ENSG00000175054.16",1349.2396096072,0.726790686681071,0.105941358573737,4.91932742220472e-12,1.24019685388795e-11
"ENSG00000150977.11",313.612950663848,0.870548381916324,0.1270769225478,4.94292001985183e-12,1.24601245374125e-11
"ENSG00000236305.3",6.86550005752221,3.05512380989705,0.45498120288373,4.95366756708706e-12,1.24858917951698e-11
"ENSG00000182957.16",1666.41747297958,1.03528267271943,0.151763678723119,4.97827133998022e-12,1.25465749783394e-11
"ENSG00000078304.20",2456.2210565475,0.524524682096377,0.0762365889834643,5.04049774881936e-12,1.27020543270248e-11
"ENSG00000285999.1",15.796820726478,1.81017313443366,0.26994558421507,5.05696266720613e-12,1.27421939644402e-11
"ENSG00000110799.14",13.0327072953006,2.93282840788532,0.438609282895683,5.1424021797426e-12,1.29561041870231e-11
"ENSG00000125375.18",306.057656165278,0.7113998694219,0.103637771899457,5.1859687846551e-12,1.30644828812413e-11
"ENSG00000204568.12",1592.9770635411,-0.876178874789054,0.128127717073922,5.18997888945103e-12,1.30731984943633e-11
"ENSG00000170703.16",15.2057698268193,1.68280604901201,0.249739532841945,5.21296243999277e-12,1.31296999906965e-11
"ENSG00000128714.6",12.3631452649469,6.78741229801996,2.30145140982897,5.26282549181122e-12,1.32538827543217e-11
"ENSG00000238358.2",14.7560961287297,1.47694734925179,0.218038306856687,5.38924935593559e-12,1.35698124384155e-11
"ENSG00000273471.1",7.00311522554315,-5.21465964980022,0.796975977543124,5.38941689746003e-12,1.35698124384155e-11
"ENSG00000243742.6",26.5234295380212,3.50869461065929,0.52813020101372,5.40298324636239e-12,1.36025286288269e-11
"ENSG00000094914.14",780.823629786798,0.631293556777146,0.0920076175739452,5.4316576337702e-12,1.36732697890489e-11
"ENSG00000115325.14",202.047026185262,0.992471716727797,0.145003811902931,5.44031582586926e-12,1.36936139444914e-11
"ENSG00000278311.5",1586.29896532232,-0.347270353339879,0.0504232050646564,5.44497426134209e-12,1.3703887218516e-11
"ENSG00000285662.2",2.27110683806286,-8.55458348044801,2.84235126049908,5.4791804440266e-12,1.37885160760835e-11
"ENSG00000284968.1",51.9398705979947,-1.32337117152823,0.196171449786745,5.52359496840521e-12,1.38988138674216e-11
"ENSG00000105738.11",565.901022709629,1.31189144342998,0.194710301709897,5.56028280589923e-12,1.39896479791221e-11
"ENSG00000166266.14",890.957177246037,-0.820947991993515,0.120080922532596,5.58625482922677e-12,1.40535047610386e-11
"ENSG00000285278.1",27.8481320125035,1.7385363564842,0.259969387873071,5.60230716366644e-12,1.40923954082018e-11
"ENSG00000004777.19",133.741964277784,1.62784547979396,0.244024180544553,5.72151312872531e-12,1.43907294631319e-11
"ENSG00000134987.13",1367.00254070591,-0.739580087044186,0.10811771996621,5.73180537256742e-12,1.44150899411106e-11
"ENSG00000257605.4",31.1038331581513,-1.9781414251281,0.295514042953733,5.7432778641282e-12,1.44424131869676e-11
"ENSG00000224984.1",1.86214905819463,7.46660348345026,2.46094141969134,5.76842422834695e-12,1.45041122006636e-11
"ENSG00000234753.7",18.9601556966175,1.86926336244429,0.280626193716953,5.78044809290813e-12,1.45328064628624e-11
"ENSG00000075399.14",127.134726850331,-1.17765696124041,0.174724987671874,5.82802747532258e-12,1.46508764359004e-11
"ENSG00000149564.12",25.1006199002918,1.5495861256382,0.229569384761209,5.8304527550157e-12,1.46554220959232e-11
"ENSG00000130653.16",119.318105695081,1.71114222321293,0.256677115477149,5.831698837022e-12,1.46570030770486e-11
