pathway,pval,padj,log2err,ES,NES,size,leadingEdge
REACTOME_MECHANICAL_LOAD_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_OSTEOCYTES,0.158695652173913,0.331138425519462,0.163180127180689,-0.513856237503928,-1.30531502537866,15,ITGB3|SPP1|CACNA1H|ITGAV|ITGB1|P2RX7|ITGA5
REACTOME_DAP12_SIGNALING,0.157992565055762,0.331138425519462,0.150169802128406,0.435920586100339,1.25802102296474,26,FYN|SYK|PLCG1|LAT|KLRC2|LCK|PLCG2|KLRK1
REACTOME_PYRUVATE_METABOLISM,0.158762886597938,0.331138425519462,0.158514105424824,-0.368845634978921,-1.23113471310619,44,FAHD1|MPC2|PKLR|RMND5A|HAGH|GPT|PDHB|SIRT4|PC|PDK4|ME1|UBC|MPC1|DLAT|WDR26|GLO1|LDHA|ARMC8|NEK1|GSTZ1|PDHX|ME2|RMND5B
REACTOME_MEIOTIC_SYNAPSIS,0.158469945355191,0.331138425519462,0.148261500475107,0.344214632622128,1.21250827622006,59,LMNB1|H2AX|BRCA1|ACD|SYNE2|H2AZ2|SUN1|SMC1A|SYCP2|SYCE2|H2BC9|HSPA2|H2BC26|SMC3|DIDO1|STAG2|UBE2I|LMNA
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,0.159041394335512,0.331138425519462,0.163180127180689,-0.314664282782011,-1.19029425605468,91,XBP1|DNAJB9|SEC31A|IGFBP1|CREB3L3|HERPUD1|CREBRF|EDEM1|SRPRB|ATF3|PDIA5|MYDGF|YIF1A|ADD1|HDGF|KLHDC3|ATF6|ATP6V0D1|SRPRA|EIF2AK3|SSR1|CEBPB|PPP2R5B|TLN1|CEBPG|SHC1|CREB3|ATF4
REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE,0.162705667276051,0.338136917467548,0.14641623786055,0.431281637519981,1.26573306515849,27,FYN|EFNA5|EPHA10|EPHA2|EFNA4|EFNA3|EPHA4|SRC|EPHA1
REACTOME_COMPLEX_III_ASSEMBLY,0.165236051502146,0.342121397915389,0.158514105424824,-0.432923596874918,-1.25897749648113,25,HSCB|UQCR10|NFS1|UQCRFS1|UQCR11|CYC1|UQCC6|UQCRB|UQCRQ|ISCU|LYRM4|HSPA9
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT,0.165236051502146,0.342121397915389,0.158514105424824,-0.401021547570475,-1.24788904944557,33,SLC2A2|NR5A2|ONECUT1|PKLR|FOXA2|KAT2B|HNF4A
REACTOME_REGULATED_NECROSIS,0.165562913907285,0.342163355408389,0.160801401070022,-0.353071620249561,-1.22422948331028,58,GSDME|CFLAR|CASP1|PDCD6IP|UBC|FAS|TP63|BIRC2|BIRC3|TRADD|CHMP6|STUB1|CASP4|FLOT1|RIPK1|GSDMD|CHMP7|CHMP4A|SDCBP|IRF2|TNFSF10|UBE2L3|CHMP2A|TNFRSF10B|UBA52|BAK1|CHMP2B|PRKN|TNFRSF10A|CASP3|FADD|RPS27A|IL18|ITCH
REACTOME_RAF_ACTIVATION,0.167381974248927,0.344809922798288,0.157402899305283,-0.400514381804101,-1.24631086341056,33,PPP2CB|NRAS|MAP2K1|PPP2R5A|CAMK2D|CAMK2B|PPP2R5B|MAP2K2|SHOC2|PPP2R1A|PPP1CB|PPP2R1B|RAF1|MRAS|ARAF|BRAP
REACTOME_REGULATION_OF_CDH1_FUNCTION,0.167770419426049,0.344809922798288,0.159646701919906,-0.352562232684535,-1.22246324881345,58,ACTA2|ACTG1|ACTA1|ACTB|PSMD7|PSMB2|EPS15|BANP|CTSB|UBC|PSMA6|PSMA3|PSMB4|PSMA5|PSMB5|PSMD1|VCL|PSMB7|CTSL|PSMA4|PSMC1|PSMA1|UBA52|PSMC5|PSMD6|PSMC4|PSMB1|PSMC6
REACTOME_O_LINKED_GLYCOSYLATION,0.167597765363128,0.344809922798288,0.14551614609036,0.314100942213786,1.18610851034346,104,GALNT6|GALNT12|GALNT7|LARGE2|GALNT3|ST6GALNAC4|MUC1|B4GALT6|ADAMTS19|ADAMTS14|GALNT8|MGAT5B|GALNT5|B3GNT7|EMID1|SSPOP|MUC13|GALNT9|B3GNTL1|B3GNT5|GCNT1|MUC16|B3GALNT2|ADAMTS15|ADAMTS16|B3GNT8|CFP|MMRN2|B4GALT5|MUC4
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY,0.168803418803419,0.346295248868778,0.156312403073186,-0.446598645762999,-1.25196386640356,21,LAMP2|UBC|GFAP|HBB|CFTR|PARK7|PLIN2|EEF1A1|UBA52|IFT88|PLIN3|RPS27A|HDAC6
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,0.170940170940171,0.350035285815102,0.155241966228839,-0.351539659565297,-1.20969192162476,52,PSMD7|PSMB2|UBC|PSMA6|PSMA3|PSMB4|PSMA5|PSMB5|P4HB|VCP|GPC5|SEL1L|PSMD1|DERL2|OS9|PSMB7|PSMA4|PSMC1|PSMA1|UBA52|PSMC5|PSMD6|PSMC4|PSMB1|PSMC6|PSMD3|RPS27A|ERLEC1|PSMD12|PSMB6|PSMD14|PSMD13
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS,0.171641791044776,0.350828276201411,0.143758989039275,0.462292139652292,1.27069944340363,20,CPSF7|CPSF4|NCBP2|CPSF6|NUDT21|CSTF2|CSTF3|CPSF1|CSTF1|SYMPK|PCF11|CPSF3|PABPN1
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,0.172866520787746,0.35268562559255,0.156312403073186,-0.437804458899395,-1.24826791750181,23,IKBKG|MAPK14|MAPKAPK2|TAB3|IRAK2|UBC
REACTOME_FORMATION_OF_THE_CANONICAL_BAF_CBAF_COMPLEX,0.173831775700935,0.352720475785896,0.142901149386948,0.475104851514256,1.26559676427971,18,DPF1|BCL7B|SMARCD1|ACTL6A|SMARCC1|DPF2|SMARCE1|BCL7C|SMARCB1|SMARCA4|BCL7A
REACTOME_MATURATION_OF_TCA_ENZYMES_AND_REGULATION_OF_TCA_CYCLE,0.17381974248927,0.352720475785896,0.154190966581424,-0.45863770251309,-1.2625511794873,20,ACAT1|IDH2|SDHC|SDHB|NFS1|ISCA1|SDHAF2|SDHAF1|SDHAF4|SDHD|SDHA|ISCU|LYRM4
REACTOME_RAB_GERANYLGERANYLATION,0.17353579175705,0.352720475785896,0.155241966228839,-0.335781686728122,-1.19554023924724,63,RAB4A|RAB18|RAB27A|RAB12|RAB33B|RAB21|RAB37|RAB32|RAB2A|RAB9A|RAB5A|RAB24|RAB3C|RAB14|RAB29|RAB30|RAB1A|RAB5B|RAB13|RAB17|RAB8B|RABGGTB|RAB8A|RAB4B|RAB34|RAB5C|RAB20|RAB43|PTP4A2|RAB11B
REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,0.174468085106383,0.353369116113836,0.153158808683073,-0.285751335675177,-1.15194041389363,142,DGAT2|ACSS3|NR5A2|THRSP|ANGPTL4|AJUBA|CEBPA|GPAM|PEX11A|PLIN4|MGLL|ACSL1|PPARGC1A|KAT2B|MBIP|HCFC2|LPIN1|H2AC6|PDK4|H3C1|H2BC4|H2BC21|PHF20L1|H4C16|NCOA2|H2BC5|H4C5|CCNC|RXRA|SCD|KANSL3|PLIN1|H2AC19|KDM6A|H2BC12|H2BC15|ZZZ3|TADA3|H4C8|KAT14|H2AC8|MED7|PLIN2|H2BC8
REACTOME_CGMP_EFFECTS,0.175276752767528,0.354179132602292,0.141225119642531,0.49912915784298,1.27938379667449,15,KCNMB4|PRKG2|PDE9A|IRAG1|PDE10A
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_BROWN_AND_BEIGE_ADIPOCYTE_DIFFERENTIATION,0.175502742230347,0.354179132602292,0.140406238523342,0.427298292764399,1.2540426737102,27,BMP7|CHD3|HDAC1|MTA3|RBBP4|PRDM16|MTA1|HDAC2|RBBP7
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_PIGMENTATION,0.177655677655678,0.357876780259452,0.139599673451922,0.37754719042036,1.21084091476141,39,SMARCC2|SYTL2|DPF1|TFAP2A|LEF1|BCL7B|SMARCD3|SMARCD1|ACTL6A|SMARCC1|DPF2|SMARCE1|SMARCD2|BCL7C|SMARCB1|PMEL|SMARCA4|BCL7A|DCT
REACTOME_PLATELET_SENSITIZATION_BY_LDL,0.178879310344828,0.35840091623847,0.152144922367565,-0.481380905224733,-1.27226806636509,17,APOB|PPP2CB|MAPK14|PPP2R5A|PPP2R5B|PTPN11|PPP2R1A
REACTOME_PROTEIN_METHYLATION,0.178879310344828,0.35840091623847,0.152144922367565,-0.480154033123869,-1.26902549862196,17,ETFB|ETFBKMT|VCP|EEF2KMT|KIN|EEF1AKMT1|METTL22|METTL21A|EEF1A1|EEF2
REACTOME_KIDNEY_DEVELOPMENT,0.178308823529412,0.35840091623847,0.139599673451922,0.37159128178652,1.21229690100026,41,BMP4|HOXB4|FOXC1|IRX2|HOXA11|NPNT|LFNG|WFDC2|DLL1|LHX1|HOXC11|MECOM|HOXA6|WNT11|POU3F3|GATA3|PLAC8|WT1|HOXD11|FOXC2|SIX1
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,0.180987202925046,0.361974405850091,0.138022242496643,0.423450659943184,1.2427505720747,27,PLCG1|LAT|HLA-DQB1|HLA-DRB1|LCK|ZAP70|HLA-DRA|PLCG2|HLA-DRB5|HLA-DQB2|CD4|HLA-DPA1|CD101
REACTOME_GAB1_SIGNALOSOME,0.181988742964353,0.363068996653742,0.139599673451922,0.485710220573522,1.25663899932557,16,EREG|AREG|TGFA|SRC|BTC|PXN|CSK
REACTOME_PROTEIN_HYDROXYLATION,0.182403433476395,0.363068996653742,0.150169802128406,-0.454853359971912,-1.25213353149899,20,F9|KDM8|OGFOD1|RWDD1
REACTOME_MET_ACTIVATES_PTK2_SIGNALING,0.182835820895522,0.363068996653742,0.13880510939114,0.43300537162216,1.24012090479486,25,ITGA3|LAMA3|LAMB1|LAMA2|LAMA5|SRC|COL5A1|COL11A2|ITGA2|LAMC3
REACTOME_APOPTOTIC_EXECUTION_PHASE,0.182692307692308,0.363068996653742,0.141225119642531,0.361215990291689,1.19755346224044,48,LMNB1|HMGB2|CLSPN|PRKCD|PLEC|PKP1|HMGB1|PRKCQ|DFFB|DSG3|DBNL|LMNA|STK26
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING,0.184549356223176,0.365820748747894,0.149207542435322,-0.453920635843495,-1.24956590144587,20,GHR|CISH|STAT3|IRS2|SOCS2|STAT1|MAPK1
REACTOME_RHO_GTPASES_ACTIVATE_CIT,0.186219739292365,0.368477356472126,0.137250779610133,0.459745968356762,1.24695379564595,19,PRC1|CIT|KIF14|DLG4
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,0.186550976138829,0.36847945021404,0.149207542435322,-0.404940525984961,-1.22881641653107,29,SLC28A1|SLC35B3|SLC35D1|ARL2BP|SLC29A3|SLC25A4|SLC35C1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS,0.189591078066915,0.373822691029464,0.135740943810425,0.389963977956462,1.21058592810602,35,MYBL2|ATAD2|TFAP2C|TFAP2A|PITX2|CITED1|TGFA|DEK|YEATS4|KCTD15|CREBBP|UBE2I|TFAP2E|CGB8|NOP2|KIT|WWOX|CGB5|EP300|CGB3|HSPD1
REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,0.190987124463519,0.375911165610736,0.14641623786055,-0.45030927049127,-1.23962443008399,20,IKBKG|NFKBIA|NKIRAS1|TLR3|MYD88|CHUK|TBK1|RIPK1|NFKB2|NFKB1|TICAM1
REACTOME_REGULATION_OF_EXPRESSION_AND_FUNCTION_OF_TYPE_II_CLASSICAL_CADHERINS,0.191956124314442,0.377153230167109,0.133554954557592,0.417227125915845,1.22448563307605,27,SNAI1|HOXC8|CDH24|ILF3|TNRC6C|PRDM8|SP1|FOXF1|AMOT|JUP|ADAM19|HEYL|AGO1
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS,0.194029850746269,0.380557668599008,0.134273452883202,0.451559108281276,1.24119762881634,20,UBE2C|UBE2S|ANAPC1|SKP2|ANAPC2|CDC23|ANAPC4|ANAPC7|ANAPC5|RB1|ANAPC15
REACTOME_DENGUE_VIRUS_MODULATES_APOPTOSIS,0.196162046908316,0.382721755856084,0.143758989039275,-0.483957980074965,-1.26007504005371,16,NFKBIA|RICTOR|RETREG1|DAXX|PIK3C3|BECN1|RIPK1
REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION,0.196162046908316,0.382721755856084,0.143758989039275,-0.363789561312076,-1.19406651034574,42,IKBKG|NFKBIA|TAB3|IRAK2|IKBIP|NKIRAS1|N4BP1|UBC|SAA1|USP18|CHUK|TAB2
REACTOME_MRNA_POLYADENYLATION,0.195571955719557,0.382721755856084,0.132846300606183,0.290614297199336,1.14382955306162,127,CPSF7|SRRT|TRA2B|FUS|SRSF2|CHERP|SRSF1|CPSF4|SRSF6|NCBP2|CPSF6|U2SURP|RBMX|SNRPA|RBM10|RBM17|SRSF10|HNRNPD|SF3B3|PTBP1|NUDT21|CSTF2|PPP1CA|DDX46|TCERG1|SRRM2|SF3A2|U2AF2|CSTF3|SNRPB|POLR2D|DDX42|CPSF1|RBM25|SRSF7|CSTF1|PPP1R10|POLR2A|POLR2J|RBM39|SF3B2|SNRPF|GTF2F1|DHX9|HNRNPA2B1|CCAR1|POLR2H|SNRPD1
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS,0.196629213483146,0.382963703747279,0.133554954557592,0.440880902447385,1.22654658683833,21,ITPR3|ORAI2|ATP2A3|ATP2A1|SRI|P2RX5|P2RX6
REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY,0.200743494423792,0.38786406654598,0.131457611642763,0.469135739015922,1.23356855312672,17,CCND2|CCND1|CBFB|TNRC6C|SRC|CCND3|AGO1|MOV10|PML
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,0.200743494423792,0.38786406654598,0.131457611642763,0.38199720785928,1.20250963586229,37,LMNB1|CLSPN|PRKCD|PLEC|PKP1|PRKCQ|DSG3|DBNL|LMNA|STK26
REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,0.200431034482759,0.38786406654598,0.142901149386948,-0.378854732729641,-1.19796834846263,36,RPS4Y1
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,0.200883002207506,0.38786406654598,0.144630528034484,-0.343033070065905,-1.18942212865562,58,SRD5A3|FPGT|ST3GAL6|NEU1|UAP1|SLC17A5|SLC35C1|DPM3|ST3GAL1|ST3GAL2|GNE|PGM3|ST6GAL1|NUS1|ST3GAL5|MVD|ALG5|NEU4|NPL|FUOM|DHDDS
REACTOME_REGULATION_OF_PD_L1_CD274_TRANSCRIPTION,0.199637023593466,0.38786406654598,0.130105630751129,0.319147044895224,1.16515589944981,79,EZH2|TCF7|TEAD4|H2AX|WDR5|H2AZ2|LEF1|KMT2A|SUZ12|RBBP4|H2BC9|H2BC26|H3C8|RBBP7|MYCN|CREBBP|TEAD3|TCF7L2
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,0.201478743068392,0.388342447779491,0.130777137971974,0.316482387460849,1.1625668636908,83,CHD3|H2AX|H2AZ2|TTF1|HDAC1|BAZ1B|DEK|MTA3|RBBP4|CBX3|H2BC9|MTA1|KAT2A|H2BC26|MYBBP1A|HDAC2|TAF1A|H3C8|EHMT2|RBBP7|POLR1B
REACTOME_PKR_MEDIATED_SIGNALING,0.203266787658802,0.391113336253833,0.128788713061714,0.326575481437679,1.17442856307111,72,CDK1|FANCG|TUBB3|FANCB|TUBA1A|FANCE|FANCA|ILF3|FANCL|TP53|CENPS|PRKRA|PTPN2|TUBB2B|HSPA2|FANCM
REACTOME_RHO_GTPASES_ACTIVATE_PAKS,0.205128205128205,0.393858437438334,0.140406238523342,-0.436361561000726,-1.22326592846472,21,CDC42|MYLK|MYL6|MYL12B|MYH9|MYL9|NF2|PAK3|PPP1CB
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,0.205607476635514,0.393858437438334,0.130105630751129,0.401982657943651,1.20387740058443,30,E2F1|TP73|TP53|TFDP1|PMAIP1|SFN|AKT3
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,0.205752212389381,0.393858437438334,0.142901149386948,-0.323935531871117,-1.15670202378109,67,IKBKG|UBE2D3|RIGI|SIKE1|NFKBIA|NKIRAS1|CYLD|UBC|SAA1|UBE2K|ATG5|TANK|UBE2L6|TOMM70|IFIH1|CHUK|TBK1|RIPK1|RNF125|TNFAIP3|IRF7|NFKB2|UBA7|UBA52|NFKB1|DHX58|TRIM4|ISG15|CASP10|HERC5|FADD|IKBKB|RPS27A
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,0.206319702602231,0.394268472780975,0.129442887745046,0.363771768982916,1.17491268584755,40,GJB3|TUBB3|DNM1|TUBA1A|GJA3|GJC1|GJB5|GJB4|SRC|TUBB2B|GJC2|GJB6|AP2M1
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS,0.206896551724138,0.394694960212202,0.140406238523342,-0.463831847483281,-1.22588669660797,17,SLC2A2|PKLR|FOXA2|HNF4A|FOXO1
REACTOME_MATURATION_OF_DENV_PROTEINS,0.207264957264957,0.394723024415857,0.139599673451922,-0.342629194702694,-1.17902989795568,52,APOA1|DAD1|OSTC|DPM3|ACOT2|P4HA3|UBC|KPNA1|KPNA7|P4HA1|P4HB|SPCS1|SEC11C|KPNA3|DNAJC3
REACTOME_HYALURONAN_METABOLISM,0.208255159474672,0.395259792472336,0.129442887745046,0.476274340429727,1.23222630533767,16,HMMR|CD44|SLC9A1|CEMIP|HAS2|ABCC5|HYAL2
REACTOME_NEUREXINS_AND_NEUROLIGINS,0.208255159474672,0.395259792472336,0.129442887745046,0.356706999975188,1.16388953730479,42,DLG3|SYT1|EPB41L1|STXBP1|HOMER1|NLGN2|GRIN2D|BEGAIN|SHANK1|GRIN1|APBA2|HOMER3|EPB41L2|DLG4|GRIN2C|STX1A|GRIN2B
REACTOME_PURINE_CATABOLISM,0.209051724137931,0.396098003629764,0.139599673451922,-0.462518567098903,-1.2224157556606,17,NUDT9|XDH|NUDT18|ADPRM|NUDT16|NUDT5|PNP|ITPA
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,0.209503239740821,0.396280704323315,0.139599673451922,-0.338965561157913,-1.18242811779086,55,NAPA|FTL|AP1M1|TPD52L1|AP1G1|PICALM|FTH1|IGF2R|VAMP7|AP4E1|VAMP8|SH3D19|SNX2|TPD52|ACBD3|NECAP1|HIP1R|TGOLN2|SNAPIN|CLINT1|CLTA|RAB5C|BLOC1S4
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,0.210065645514223,0.396672183407569,0.140406238523342,-0.423476717053499,-1.20741666504669,23,IKBKG|RIGI|NFKBIA|NKIRAS1|SAA1|IFIH1|CHUK
REACTOME_INTERLEUKIN_17_SIGNALING,0.211581291759465,0.398859327033046,0.141225119642531,-0.321515310840187,-1.1518666035351,68,DUSP3|IL17RC|IKBKG|PPP2CB|MAPK14|MEF2A|MAPKAPK2|TAB3|IRAK2|MAP2K1|MAP2K4|UBC|IL17RB|ATF2|MAPK8|VRK3|MAPK1|PPP2R1A|CHUK|IL17RA|TAB2
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,0.211991434689508,0.398958585351586,0.138022242496643,-0.449707802102044,-1.20739526151309,18,ATP5PF|ATP5PB|ATP5F1C|ATP5F1A|ATP5MC3|ATP5MK|ATP5F1D|ATP5PO|ATP5MC1|ATP5PD|ATP5MC2
REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING,0.213207547169811,0.400571755288737,0.128142916898415,0.437208115324347,1.22613215000292,22,WNT10B|WNT10A|WNT9A|WNT16|PORCN|WNT7B|WNT11|WNT6|WNT8B|WLS
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE,0.215355805243446,0.403250131965915,0.126875729929857,0.338862177372422,1.15262307388251,52,CCNA2|CCNE1|CDKN2A|CCNE2|CDK2|TP53|ZNF385A
REACTOME_HCMV_INFECTION,0.215355805243446,0.403250131965915,0.126875729929857,0.284775469455337,1.12898988159014,135,EZH2|TUBB3|H2AC25|TUBA1A|NUP205|NUP188|VPS37B|NUP210|NUP214|NUP160|NUP155|TRIM28|NUP107|NUP62|NDC1|SUZ12|RBBP4|ELK1|AAAS|CBX1|TUBB2B|H2BC9|NUP43|H2BC26|NUP93|RAE1|H3C8|RBBP7|NCOR2|POM121C
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,0.21627408993576,0.404291263598507,0.136490437780413,-0.29546925298247,-1.13777973680122,100,RPS4Y1|RPL9|ATF3|ATF2|RPS27L|EIF2AK4|RPL39L|CEBPB|RPL26L1|CEBPG|RPL15|ATF4|RPL36AL|RPL17|RPL13A|RPL7|RPS26|EIF2S1|RPL34|UBA52|RPL5|IMPACT|TRIB3|RPLP0|RPL22|RPS27A|RPS6|RPL11|RPL41|RPS28|RPL10A
REACTOME_AZATHIOPRINE_ADME,0.218220338983051,0.40664656387223,0.135002033828631,-0.428758006484063,-1.22554474432091,22,GSTA1|GSTA2|GSTM1|TPMT|XDH
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,0.21826280623608,0.40664656387223,0.13880510939114,-0.319726845566349,-1.14545921529864,68,MYL6|YWHAH|MYL12B|MYH9|RHOC|AR|H2AC6|RHOB|H3C1|H2BC4|H2BC21|H4C16|MYL9|NCOA2|H2BC5|H4C5|RHOA|H2AC19|H2BC12|H2BC15|H4C8|H2AC8|PPP1CB|YWHAZ|H2BC8
REACTOME_NUCLEOTIDE_EXCISION_REPAIR,0.21996303142329,0.40913123844732,0.124434168630393,0.297565054801201,1.13394582206377,108,LIG1|RFC5|POLE2|POLD1|POLD3|RFC3|RFC2|RFC4|POLE|ERCC3|NFRKB|PCNA|ACTR5|LIG3|XRCC1|ISY1|ACTL6A|POLD2|RPA3|RPA2|UBE2I|RUVBL1|COPS7B|INO80E|RPA1|POLR2D|SUMO2|MCRS1|POLR2A|COPS6|POLR2J
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION,0.221206581352834,0.409492666817755,0.123257226381337,0.409176124598023,1.20085741038101,27,FGF18|FGF20|FGF9|FGF3|NCBP2|FGF8|POLR2D|POLR2A|POLR2J|GTF2F1|POLR2H|FGFR2
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION,0.221258134490239,0.409492666817755,0.135740943810425,-0.393695147906364,-1.19469163941851,29,PDGFRB|NRAS|PDGFRA|STAT3|PIK3R1|BCAR1|NCK1|CRK|STAT1|PTPN11
REACTOME_GPCR_LIGAND_BINDING,0.220647773279352,0.409492666817755,0.130777137971974,-0.252659870894837,-1.10123602056629,269,KNG1|F2|AGT|AGTR1|ACKR2|CCL16|ADRA1A|OXT|PTGFR|S1PR3|GCGR|F2RL2|MCHR1|C5|GNG12|FZD5|UTS2B|NPBWR1|AVPR1A|CXCL13|POMC|GLP2R|EDN2|ACKR3|ADM|PLPPR1|GPR37|SCTR|CXCL10
REACTOME_GABA_RECEPTOR_ACTIVATION,0.223735408560311,0.413391913829979,0.126875729929857,0.354373872295794,1.16427079862493,46,ADCY3|GNG4|ADCY7|GABBR1|GNAT3|GNB3|KCNJ5|KCNJ4|GNG11|GNGT2|GNG13|GABRA3|KCNJ12|KCNJ2
REACTOME_INTERLEUKIN_7_SIGNALING,0.226373626373626,0.417575152120607,0.135002033828631,-0.396525507697513,-1.18325703857493,28,JAK1|CISH|STAT3|IRS2|PIK3R1|H3C1|SOCS2|TSLP
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,0.227272727272727,0.418541854185419,0.133554954557592,-0.292123750618497,-1.13607716317319,113,PLG|A2M|ADAMTS1|TMPRSS6|SPP1|MMP3|MMP24|SCUBE1|CAPN13|COL12A1|KLKB1|MMP15|COL4A5|MMP10|COL5A2|PHYKPL|NCSTN
REACTOME_SIGNALING_BY_ERBB4,0.227743271221532,0.418717447583575,0.130105630751129,-0.344799744945598,-1.16778201324483,47,NRG1|GABRB3|WWP1|NRAS|APOE|ESR1|NCSTN|PIK3R1|UBC|PSEN2|APH1B|GFAP|PSEN1|APH1A
REACTOME_MITOCHONDRIAL_BIOGENESIS,0.229257641921397,0.420808434842565,0.133554954557592,-0.298947982229848,-1.1327591105495,92,SOD2|GLUD2|APOOL|MAPK14|PRKAG2|PPARGC1A|PRKAG1|PPARA|IDH2|SIRT4|CHD9|ALAS1|ATF2|ACSS2|PRKAB2|NCOA2|RXRA|ATP5PF|ATP5PB|ATP5F1C
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE,0.233208955223881,0.426657695130903,0.120985142145252,0.430942730478992,1.18452952319364,20,TP73|PRELID3A|TP53|PMAIP1|TP53AIP1|CREBBP
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,0.233208955223881,0.426657695130903,0.120985142145252,0.32977353027196,1.14584878753141,56,GALNT12|GALNT3|LFNG|NOTCH4|MUC1|NOTCH1|ADAMTS19|ADAMTS14|NOTCH3|SSPOP|MUC13|MUC16|ADAMTS15|ADAMTS16|CFP|MUC4|ADAMTSL5|MUC5AC|MUC17|MUC12|SPON1|ADAMTS13|C1GALT1|ADAMTS8|ADAMTSL2
REACTOME_GAP_JUNCTION_ASSEMBLY,0.23400365630713,0.427410933614987,0.119348440591015,0.40660049931569,1.19329841922606,27,GJB3|TUBB3|TUBA1A|GJA3|GJC1|GJB5|GJB4|TUBB2B|GJC2|GJB6
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES,0.234521575984991,0.427656991502042,0.120985142145252,0.466624873795155,1.20726101619598,16,MTHFD2|ALDH1L2|DHFR|SLC19A1|MTHFD1L
REACTOME_SIGNALING_BY_BMP,0.234913793103448,0.427673398211172,0.130777137971974,-0.400808523814813,-1.18168156670183,26,FSTL1|UBE2D3|GREM2|AMHR2|BMP2|INHBA|ACVR2A|SMAD1
REACTOME_DAP12_INTERACTIONS,0.235514018691589,0.428067825504582,0.120433371642259,0.39390014537953,1.17967149512159,30,FYN|SYK|PLCG1|LAT|KLRC2|LCK|PLCG2|KLRK1
REACTOME_SIGNALING_BY_FLT3_FUSION_PROTEINS,0.237687366167024,0.430615423120776,0.129442887745046,-0.440812880247823,-1.18351378458937,18,NRAS|SPTBN1|PIK3R1
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER,0.23747680890538,0.430615423120776,0.119348440591015,0.327975618842008,1.14406022267765,57,JAG2|MAML2|MAML1|HDAC4|NEURL1B|NOTCH1|DLL1|HDAC1|KAT2A|HDAC9|HDAC2|HES1|NCOR2|CREBBP|NEURL1
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,0.238197424892704,0.430840074846447,0.129442887745046,-0.429346148064918,-1.18191653821182,20,ENPP2|VNN2|VNN1|SLC25A42|ENPP1|SLC25A16|PANK3|ENPP3|PPCS
